Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Baseline_Year,Target_Year,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Gross_Spend,Revenue,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Data_Quality_Flag,Missing_Parameter_Flag,Validation_Flag,Forecast_Year,Forecast_Method_Flag,Baseline_Emission,Target_Emission,Forecast_Emission,Glide_Path_Emission,Absolute_Reduction,Emission_Intensity,Intensity_Reduction,Gap_to_Target,Annual_Reduction_Required,Carbon_Budget_Remaining,Cumulative_Emissions,Confidence_Score,Supplier_Risk_Category,Target_Achievement_Status
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-37040.9244,78504.0972,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-43951.4532,85414.626,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-50861.982,92325.1548,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-57772.5108,99235.6836,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-64683.0396,106146.2124,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-71593.5684,113056.7412,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-78504.0972,119967.27,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-85414.626,126877.7988,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,12639.7671,7145.2603,10377.3231,10377.3231,2262.444,0.00065199,0.178994,3232.0628,323.2063,68220.5402,10377.3231,0.99,Critical,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,12639.7671,7145.2603,10054.1169,10054.1169,2585.6502,0.00063168,0.204565,2908.8565,323.2063,58166.4233,20431.44,0.99,Critical,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,12639.7671,7145.2603,9730.9106,9730.9106,2908.8565,0.00061138,0.230135,2585.6502,323.2063,48435.5127,30162.3506,0.99,Critical,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,12639.7671,7145.2603,9407.7043,9407.7043,3232.0628,0.00059107,0.255706,2262.444,323.2063,39027.8084,39570.0549,0.99,High,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,12639.7671,7145.2603,9084.498,9084.498,3555.2691,0.00057076,0.281276,1939.2377,323.2063,29943.3104,48654.5529,0.99,High,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,12639.7671,7145.2603,8761.2917,8761.2917,3878.4754,0.00055046,0.306847,1616.0314,323.2063,21182.0187,57415.8446,0.99,High,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,12639.7671,7145.2603,8438.0855,8438.0855,4201.6816,0.00053015,0.332418,1292.8251,323.2063,12743.9332,65853.9301,0.99,High,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,12639.7671,7145.2603,8114.8792,8114.8792,4524.8879,0.00050984,0.357988,969.6188,323.2063,4629.054,73968.8093,0.99,Medium,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,12639.7671,7145.2603,7791.6729,7791.6729,4848.0942,0.00048954,0.383559,646.4126,323.2063,-3162.6189,81760.4822,0.99,Medium,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,12639.7671,7145.2603,7468.4666,7468.4666,5171.3005,0.00046923,0.409129,323.2063,323.2063,-10631.0855,89228.9488,0.99,Medium,On Track to Glide Path
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-17776.3458,96374.2091,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-24921.6061,103519.4694,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-32066.8664,110664.7297,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-39212.1267,117809.99,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-46357.387,124955.2503,0.99,Low,On Track
SUP-0076,Chemicals Supplier 076,Chemicals,2024,2018,2035,21781.5845,5125.7204,2293.7183,14465.8495,15916390.39,63998237.61,21781.5845,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,12639.7671,7145.2603,7145.2603,7145.2603,5494.5068,0.00044892,0.4347,0.0,323.2063,-53502.6473,132100.5106,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,248.6256,88.9831,155.5008,155.5008,93.1248,0.00025771,0.374558,66.5177,13.3035,378.3978,155.5008,0.99,Critical,On Track to Glide Path
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,248.6256,88.9831,142.1973,142.1973,106.4283,0.00023566,0.428067,53.2142,13.3035,236.2005,297.6981,0.99,Critical,On Track to Glide Path
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,248.6256,88.9831,128.8937,128.8937,119.7319,0.00021361,0.481575,39.9106,13.3035,107.3068,426.5918,0.99,Critical,On Track to Glide Path
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,248.6256,88.9831,115.5902,115.5902,133.0354,0.00019157,0.535083,26.6071,13.3035,-8.2834,542.182,0.99,High,On Track to Glide Path
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,248.6256,88.9831,102.2866,102.2866,146.339,0.00016952,0.588592,13.3035,13.3035,-110.57,644.4686,0.99,Medium,On Track to Glide Path
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-199.5531,733.4517,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-288.5362,822.4348,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-377.5193,911.4179,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-466.5024,1000.401,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-555.4855,1089.3841,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-644.4686,1178.3672,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-733.4517,1267.3503,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-822.4348,1356.3334,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-911.4179,1445.3165,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-1000.401,1534.2996,0.99,Low,On Track
SUP-0077,Packaging Supplier 077,Packaging,2024,2018,2030,368.6382,80.429,32.5647,257.7497,603398.41,5012554.34,368.6382,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,248.6256,88.9831,88.9831,88.9831,159.6425,0.00014747,0.6421,0.0,13.3035,-1089.3841,1623.2827,0.99,Low,On Track
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,18414.7725,13641.6635,17409.9074,17409.9074,1004.8651,0.00070442,0.054568,3768.244,251.2163,200856.7086,17409.9074,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,18414.7725,13641.6635,17158.6912,17158.6912,1256.0813,0.00069426,0.068211,3517.0277,251.2163,183698.0174,34568.5986,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,18414.7725,13641.6635,16907.4749,16907.4749,1507.2976,0.00068409,0.081853,3265.8114,251.2163,166790.5425,51476.0735,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,18414.7725,13641.6635,16656.2586,16656.2586,1758.5139,0.00067393,0.095495,3014.5952,251.2163,150134.2839,68132.3321,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,18414.7725,13641.6635,16405.0424,16405.0424,2009.7301,0.00066376,0.109137,2763.3789,251.2163,133729.2415,84537.3745,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,18414.7725,13641.6635,16153.8261,16153.8261,2260.9464,0.0006536,0.122779,2512.1626,251.2163,117575.4154,100691.2006,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,18414.7725,13641.6635,15902.6099,15902.6099,2512.1626,0.00064343,0.136421,2260.9464,251.2163,101672.8055,116593.8105,0.99,High,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,18414.7725,13641.6635,15651.3936,15651.3936,2763.3789,0.00063327,0.150063,2009.7301,251.2163,86021.4119,132245.2041,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,18414.7725,13641.6635,15400.1773,15400.1773,3014.5952,0.0006231,0.163705,1758.5139,251.2163,70621.2346,147645.3814,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,18414.7725,13641.6635,15148.9611,15148.9611,3265.8114,0.00061294,0.177347,1507.2976,251.2163,55472.2735,162794.3425,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,18414.7725,13641.6635,14897.7448,14897.7448,3517.0277,0.00060278,0.190989,1256.0813,251.2163,40574.5287,177692.0873,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,18414.7725,13641.6635,14646.5285,14646.5285,3768.244,0.00059261,0.204632,1004.8651,251.2163,25928.0002,192338.6158,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,18414.7725,13641.6635,14395.3123,14395.3123,4019.4602,0.00058245,0.218274,753.6488,251.2163,11532.6879,206733.9281,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,18414.7725,13641.6635,14144.096,14144.096,4270.6765,0.00057228,0.231916,502.4325,251.2163,-2611.4081,220878.0241,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,18414.7725,13641.6635,13892.8797,13892.8797,4521.8928,0.00056212,0.245558,251.2163,251.2163,-16504.2878,234770.9038,0.99,Medium,On Track to Glide Path
SUP-0078,Metals Supplier 078,Metals,2024,2021,2040,19046.8071,3454.5027,1713.6012,14283.8822,24715249.31,192905069.32,19046.8071,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,18414.7725,13641.6635,13641.6635,13641.6635,4773.109,0.00055195,0.2592,0.0,251.2163,-30145.9513,248412.5673,0.99,Low,On Track
SUP-0079,Logistics Supplier 079,Logistics,2024,2015,2040,4203.5841,1014.8158,798.4051,2183.0154,15324883.31,68962601.81,4203.5841,Provided Total Emissions,True,High,None,Valid,2025,Industry Haircut Pathway,3305.002,1779.4131,2694.7664,2694.7664,610.2356,0.00017584,0.18464,915.3534,61.0236,25775.8432,2694.7664,0.95,Critical,On Track to Glide Path
SUP-0079,Logistics Supplier 079,Logistics,2024,2015,2040,4203.5841,1014.8158,798.4051,2183.0154,15324883.31,68962601.81,4203.5841,Provided Total Emissions,True,High,None,Valid,2026,Industry Haircut Pathway,3305.002,1779.4131,2633.7429,2633.7429,671.2591,0.00017186,0.203104,854.3298,61.0236,23142.1003,5328.5093,0.95,Critical,On Track to Glide Path
SUP-0079,Logistics Supplier 079,Logistics,2024,2015,2040,4203.5841,1014.8158,798.4051,2183.0154,15324883.31,68962601.81,4203.5841,Provided Total Emissions,True,High,None,Valid,2027,Industry Haircut Pathway,3305.002,1779.4131,2572.7193,2572.7193,732.2827,0.00016788,0.221568,793.3062,61.0236,20569.381,7901.2286,0.95,Critical,On Track to Glide Path
