Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Spend_Based_Emission,Revenue_Based_Emission,Spend_Based_vs_Actual,Revenue_Based_vs_Actual,Spend_Based_Variance_Percentage,Revenue_Based_Variance_Percentage,Data_Quality_Flag,Missing_Parameter_Flag,Base_Confidence_Score,Validation_Flag
SUP-0084,Chemicals Supplier 084,Chemicals,2018,18292209.23,112148126.19,14145.653,1246.4743,1990.7012,11306.3145,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,14145.653,Provided Total Emissions,True,18319.4646,52848.683,4173.8116,38703.03,0.29506,2.736037,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2019,18885955.05,123512219.33,13867.9421,4162.5733,1934.1549,9034.1285,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,13867.9421,Provided Total Emissions,True,18914.0951,58203.8982,5046.153,44335.9561,0.363872,3.19701,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2020,19335503.09,139859499.5,17042.1373,2801.772,2545.8565,11916.5108,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,17042.1373,Provided Total Emissions,True,19364.313,65907.3905,2322.1757,48865.2532,0.136261,2.86732,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2021,20320479.42,150939796.17,11633.3347,2349.6785,892.154,8016.4003,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,11633.3347,Provided Total Emissions,True,20350.7569,71128.8695,8717.4222,59495.5348,0.749349,5.114229,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2022,20943831.46,133598085.42,15122.4546,1349.2589,2337.251,11664.8858,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,15122.4546,Provided Total Emissions,True,20975.0378,62956.7618,5852.5832,47834.3072,0.387013,3.163131,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2023,23425663.74,128827085.12,15334.1004,2596.0165,2702.6833,10269.849,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,15334.1004,Provided Total Emissions,True,23460.568,60708.4756,8126.4676,45374.3752,0.529961,2.95905,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2024,22962377.36,196940775.83,12713.5887,1567.4043,2553.4607,8946.1412,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,12713.5887,Provided Total Emissions,True,22996.5913,92806.3712,10283.0026,80092.7825,0.80882,6.299778,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2015,22437480.11,42319309.56,8996.1567,2013.3173,1339.747,5711.3233,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,8996.1567,Provided Total Emissions,True,6556.4561,7339.4379,-2439.7006,-1656.7188,-0.271194,-0.184159,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2016,19599678.61,39948110.06,7108.8201,1832.2121,744.9233,3916.1254,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,7108.8201,Provided Total Emissions,True,5727.2221,6928.2007,-1381.598,-180.6194,-0.19435,-0.025408,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2017,17584347.29,38724541.02,5081.9098,1176.089,427.7885,3338.5375,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,5081.9098,Provided Total Emissions,True,5138.3221,6715.9971,56.4123,1634.0873,0.011101,0.32155,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2018,20549261.18,30788309.53,5509.257,1124.8635,1097.4755,3239.7486,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,5509.257,Provided Total Emissions,True,6004.6996,5339.6165,495.4426,-169.6405,0.089929,-0.030792,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2019,19010470.82,40316990.81,4872.0394,561.0498,985.042,3664.2638,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4872.0394,Provided Total Emissions,True,5555.0497,6992.1757,683.0103,2120.1363,0.14019,0.435164,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2020,16020328.49,33569883.97,3856.7525,932.4903,351.5149,2631.4215,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3856.7525,Provided Total Emissions,True,4681.3002,5822.025,824.5477,1965.2725,0.213793,0.509567,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2021,18712825.11,37269652.28,4733.7122,1164.2816,367.6896,3391.2818,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4733.7122,Provided Total Emissions,True,5468.0746,6463.6758,734.3624,1729.9636,0.155135,0.365456,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2022,15894987.31,31864577.13,4156.6292,703.6966,340.4755,3287.1491,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4156.6292,Provided Total Emissions,True,4644.6742,5526.2736,488.045,1369.6444,0.117414,0.329508,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2023,16240902.44,47044876.3,4050.3292,464.4912,237.7409,3577.8447,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,4050.3292,Provided Total Emissions,True,4745.7541,8158.9929,695.4249,4108.6637,0.171696,1.014402,High,None,0.95,Valid
SUP-0085,Textiles Supplier 085,Textiles,2024,15414392.3,24182140.62,3589.5178,743.7755,449.8981,2587.5136,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,3589.5178,Provided Total Emissions,True,4504.2396,4193.9086,914.7218,604.3908,0.254831,0.168377,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2015,1778787.37,3346305.49,2727.1173,558.7574,500.5808,1693.5332,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2727.1173,Provided Total Emissions,True,1791.1499,2175.3663,-935.9674,-551.751,-0.343208,-0.20232,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2016,1782240.71,2833455.3,2673.3614,232.1412,471.9322,1920.339,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2673.3614,Provided Total Emissions,True,1794.6273,1841.9726,-878.7341,-831.3888,-0.3287,-0.31099,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2017,2032053.38,3396132.96,3059.3666,855.2037,355.6319,2012.8679,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,3059.3666,Provided Total Emissions,True,2046.1762,2207.7581,-1013.1904,-851.6085,-0.331177,-0.278361,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2018,1737733.59,3725852.44,1582.5973,341.4087,224.8175,1020.4693,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,1582.5973,Provided Total Emissions,True,1749.8108,2422.1022,167.2135,839.5049,0.105658,0.53046,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2019,1877082.99,3648706.47,2718.5047,310.8262,592.1336,1984.6916,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2718.5047,Provided Total Emissions,True,1890.1287,2371.9511,-828.376,-346.5536,-0.304718,-0.127479,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2020,1502734.85,3264573.84,2398.0387,675.4724,164.3893,1628.1638,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2398.0387,Provided Total Emissions,True,1513.1789,2122.2342,-884.8598,-275.8045,-0.368993,-0.115013,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2021,1707502.04,3471332.37,2711.9468,391.5631,458.008,1758.5281,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2711.9468,Provided Total Emissions,True,1719.3692,2256.6437,-992.5776,-455.3031,-0.366002,-0.167888,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2022,1737752.06,4941347.33,2483.5516,287.1078,328.8904,1860.9621,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2483.5516,Provided Total Emissions,True,1749.8294,3212.2711,-733.7222,728.7195,-0.295433,0.293418,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2023,1812242.55,3913252.34,2153.9995,303.4362,184.1007,1906.0315,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2153.9995,Provided Total Emissions,True,1824.8376,2543.9271,-329.1619,389.9276,-0.152814,0.181025,High,None,0.95,Valid
SUP-0086,Metals Supplier 086,Metals,2024,1748766.21,3973976.01,2383.3585,221.0184,407.2962,1817.1955,2019.0,2035.0,0.4157,0.2236,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,2383.3585,Provided Total Emissions,True,1760.9201,2583.4023,-622.4384,200.0438,-0.26116,0.083934,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2015,17381249.12,28827055.99,15598.7772,1683.3006,930.8716,12006.4435,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,15598.7772,Provided Total Emissions,True,15888.7213,27937.1648,289.9441,12338.3876,0.018588,0.790984,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2016,17684740.43,24092200.25,16671.977,1429.7187,3374.5093,11502.7912,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,16671.977,Provided Total Emissions,True,16166.1518,23348.474,-505.8252,6676.497,-0.03034,0.400462,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2017,21972394.97,31734597.14,16998.5439,3025.7615,3377.5638,11054.6953,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,16998.5439,Provided Total Emissions,True,20085.6254,30754.9501,3087.0815,13756.4062,0.181609,0.80927,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2018,18436228.99,34759871.64,13632.2043,2450.8311,1838.9488,11347.2729,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,13632.2043,Provided Total Emissions,True,16853.11,33686.8344,3220.9057,20054.6301,0.236272,1.471122,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2019,24140121.31,42767054.73,22377.4966,4678.7956,3354.964,15118.0531,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,22377.4966,Provided Total Emissions,True,22067.2091,41446.8358,-310.2875,19069.3392,-0.013866,0.852166,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2020,21308828.93,38258072.18,19158.6206,4333.4331,1581.3242,12752.8946,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,19158.6206,Provided Total Emissions,True,19479.0398,37077.0455,320.4192,17918.4249,0.016725,0.935267,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2021,22283902.69,39532766.09,17479.5851,1934.5854,1910.2999,12583.3064,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,17479.5851,Provided Total Emissions,True,20370.384,38312.3896,2890.7989,20832.8045,0.165381,1.191836,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2022,25406451.46,35399369.04,20339.4614,4069.8688,2899.7941,13600.2201,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,20339.4614,Provided Total Emissions,True,23224.7995,34306.5905,2885.3381,13967.1291,0.141859,0.686701,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2023,26289413.87,52404139.92,25148.1228,2841.6325,2209.8601,20360.3373,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,25148.1228,Provided Total Emissions,True,24031.9419,50786.4241,-1116.1809,25638.3013,-0.044384,1.019492,High,None,0.95,Valid
SUP-0087,Agriculture Supplier 087,Agriculture,2024,30778261.96,48524634.66,20847.7141,2176.7742,3472.979,16387.8861,2020.0,2035.0,0.2888,0.1304,2018,,,529.8294,0.00091413,0.00096913,20847.7141,Provided Total Emissions,True,28135.3326,47026.6792,7287.6185,26178.9651,0.349564,1.255724,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2015,15353730.95,60317759.14,16829.2344,4263.1098,2694.181,8791.4324,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,16829.2344,Provided Total Emissions,True,16586.6355,47618.4581,-242.5989,30789.2237,-0.014415,1.829508,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2016,16980655.27,64519014.07,13231.2523,1874.2214,1406.4668,9927.8779,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,13231.2523,Provided Total Emissions,True,18344.2019,50935.1808,5112.9496,37703.9285,0.38643,2.849611,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2017,17544202.67,55055289.53,13530.2929,1113.3124,2572.2397,9881.3681,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,13530.2929,Provided Total Emissions,True,18953.0021,43463.9489,5422.7092,29933.656,0.400783,2.212344,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2018,16538167.08,61117463.07,15628.2615,2493.8724,2654.833,8876.9789,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,15628.2615,Provided Total Emissions,True,17866.1819,48249.7924,2237.9204,32621.5309,0.143197,2.087342,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2019,19196925.15,64609143.53,15732.5989,1347.4584,1786.7356,11910.357,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,15732.5989,Provided Total Emissions,True,20738.4382,51006.3345,5005.8393,35273.7356,0.318183,2.242079,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2020,22381475.56,85970107.68,18281.4695,1744.6824,3041.5833,13009.1291,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,18281.4695,Provided Total Emissions,True,24178.708,67869.9612,5897.2385,49588.4917,0.32258,2.7125,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2021,24798383.76,95180904.57,21262.6796,5526.4797,4233.5819,11825.0223,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,21262.6796,Provided Total Emissions,True,26789.694,75141.5169,5527.0144,53878.8373,0.25994,2.533963,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2022,17939790.25,108885223.0,14599.1236,2650.2165,1597.2293,11527.042,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,14599.1236,Provided Total Emissions,True,19380.3554,85960.5281,4781.2318,71361.4045,0.327501,4.888061,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2023,28071849.46,117925654.64,21416.5614,2486.2404,2903.0409,16812.672,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,21416.5614,Provided Total Emissions,True,30326.019,93097.5873,8909.4576,71681.0259,0.416008,3.34699,High,None,0.95,Valid
SUP-0088,Packaging Supplier 088,Packaging,2024,27152118.51,116390709.34,19776.9287,1958.9799,3142.7465,14690.9695,2019.0,2035.0,0.4862,0.1913,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,19776.9287,Provided Total Emissions,True,29332.4336,91885.8094,9555.5049,72108.8807,0.483164,3.646111,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2015,7561222.86,24041311.08,1531.8559,283.2946,275.4287,890.2107,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1531.8559,Provided Total Emissions,True,975.8514,4726.0409,-556.0045,3194.185,-0.362961,2.085173,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2016,6974555.53,25468873.08,1346.6246,236.251,204.5395,840.0183,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1346.6246,Provided Total Emissions,True,900.1361,5006.6711,-446.4885,3660.0465,-0.331561,2.717941,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2017,7417280.36,25993388.1,1392.7082,115.932,227.1663,1007.5352,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1392.7082,Provided Total Emissions,True,957.2742,5109.7802,-435.434,3717.072,-0.312653,2.668953,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2018,8883443.76,20678940.11,1629.542,287.326,319.9942,1025.6501,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1629.542,Provided Total Emissions,True,1146.4973,4065.066,-483.0447,2435.524,-0.29643,1.494606,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2019,6307705.16,21807495.92,1155.7314,293.6979,123.283,674.5841,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1155.7314,Provided Total Emissions,True,814.0724,4286.9175,-341.659,3131.1861,-0.295621,2.709268,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2020,7496540.16,25590173.79,1410.6388,174.3771,110.9134,1076.4684,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1410.6388,Provided Total Emissions,True,967.5035,5030.5164,-443.1353,3619.8776,-0.314138,2.566126,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2021,6848538.71,21219340.91,1390.1954,137.7614,107.9285,1113.3102,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1390.1954,Provided Total Emissions,True,883.8724,4171.298,-506.323,2781.1026,-0.36421,2.000512,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2022,7079579.49,20957190.53,1511.9577,352.6245,325.8488,874.7758,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1511.9577,Provided Total Emissions,True,913.6905,4119.7645,-598.2672,2607.8068,-0.39569,1.724788,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2023,5982266.66,24326960.93,843.8011,126.13,96.1772,624.8463,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,843.8011,Provided Total Emissions,True,772.0713,4782.194,-71.7298,3938.3929,-0.085008,4.667442,High,None,0.95,Valid
SUP-0089,Professional Supplier 089,Professional Services,2024,6084672.63,24578075.77,1355.5904,168.8568,101.5004,1061.707,2021.0,2035.0,0.3882,0.2508,2020,,,400.0326,0.00012906,0.00019658,1355.5904,Provided Total Emissions,True,785.2878,4831.5581,-570.3026,3475.9677,-0.420704,2.564173,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2015,21243631.36,49733592.42,7035.1955,1649.0128,1083.9186,4041.6405,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,7035.1955,Provided Total Emissions,True,6207.6015,8625.2969,-827.594,1590.1014,-0.117636,0.226021,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2016,25055683.8,49359782.54,6504.1119,532.67,431.0013,5196.7589,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,6504.1119,Provided Total Emissions,True,7321.5214,8560.4671,817.4095,2056.3552,0.125676,0.316162,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2017,31528980.24,66195699.29,11546.9042,2001.1752,2095.1964,6911.7634,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,11546.9042,Provided Total Emissions,True,9213.0833,11480.3201,-2333.8209,-66.5841,-0.202117,-0.005766,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2018,29866065.39,51800485.14,9362.334,2387.9594,1754.2333,4953.9436,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,9362.334,Provided Total Emissions,True,8727.163,8983.7581,-635.171,-378.5759,-0.067843,-0.040436,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2019,28094780.82,68984419.12,7067.6848,707.8142,1268.0778,4871.2597,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,7067.6848,Provided Total Emissions,True,8209.5759,11963.9678,1141.8911,4896.283,0.161565,0.69277,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2020,32963699.01,77404750.38,11563.3934,1891.309,1281.4706,7384.2467,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,11563.3934,Provided Total Emissions,True,9632.3225,13424.3059,-1931.0709,1860.9125,-0.166999,0.160931,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2021,31592807.51,71433139.42,8608.0134,865.8772,1460.8969,6457.209,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,8608.0134,Provided Total Emissions,True,9231.7343,12388.6494,623.7209,3780.636,0.072458,0.4392,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2022,42842830.44,90297161.01,13455.0454,2509.414,1255.1014,9982.2634,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,13455.0454,Provided Total Emissions,True,12519.1035,15660.2366,-935.9419,2205.1912,-0.069561,0.163893,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2023,39011384.82,78403062.27,12969.67,2882.8192,789.9827,9463.3711,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,12969.67,Provided Total Emissions,True,11399.5168,13597.4431,-1570.1532,627.7731,-0.121063,0.048403,High,None,0.95,Valid
SUP-0090,Textiles Supplier 090,Textiles,2024,50790249.54,113143834.28,11415.0199,2540.5375,857.0276,7954.5691,2018.0,2040.0,0.2819,0.1127,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,11415.0199,Provided Total Emissions,True,14841.4188,19622.5352,3426.3989,8207.5153,0.300166,0.71901,High,None,0.95,Valid
SUP-0091,Professional Supplier 091,Professional Services,2015,7470174.44,25260102.91,1398.5154,103.8884,125.3421,1136.2677,,,,,2020,,,400.0326,0.00012906,0.00019658,1398.5154,Provided Total Emissions,True,964.1007,4965.631,-434.4147,3567.1156,-0.310626,2.550645,High,None,0.95,Valid
SUP-0091,Professional Supplier 091,Professional Services,2016,8738020.71,27979902.25,1229.2061,352.4516,246.3217,639.1206,,,,,2020,,,400.0326,0.00012906,0.00019658,1229.2061,Provided Total Emissions,True,1127.729,5500.2892,-101.4771,4271.0831,-0.082555,3.474668,High,None,0.95,Valid
SUP-0091,Professional Supplier 091,Professional Services,2017,8460250.37,25198131.51,1483.911,381.2758,101.2778,976.1183,,,,,2020,,,400.0326,0.00012906,0.00019658,1483.911,Provided Total Emissions,True,1091.8799,4953.4487,-392.0311,3469.5377,-0.264188,2.338104,High,None,0.95,Valid
